origin_week,target_week,h,predicted,lower,upper,actual,abs_error,signed_error,in_pi,winkler_alpha20,p_exceed_200,p_exceed_300,p_exceed_400,p_exceed_500,model_kind
2017-08-06,2017-10-22,11,-50.2207626365256,-388.72408991183823,288.28256463878705,77.0,127.22076263652559,-127.22076263652559,True,677.0066545506253,0.17172887409814608,0.09242595610012239,0.0441372389817396,0.018617467842625413,sarima
2017-08-06,2017-10-29,12,-48.2183998420948,-402.5314787662952,306.0946790821056,62.0,110.2183998420948,-110.2183998420948,True,708.6261578484008,0.184635242606781,0.10391502425520915,0.05248001343676156,0.023684681727234036,sarima
2017-09-03,2017-09-10,1,-48.60669094811398,-152.3849637139906,55.17158181776266,53.0,101.60669094811398,-101.60669094811398,True,207.55654553175327,0.0010697746982679668,8.346063527175929e-06,1.5121332297418633e-08,6.22180085230184e-12,sarima
2017-09-03,2017-09-17,2,-49.38969178911189,-184.9861054884509,86.2067219102271,59.0,108.3896917891119,-108.3896917891119,True,271.192827398678,0.00920849890940989,0.0004795050725344696,1.081128201863013e-05,1.0368915581704385e-07,sarima
2017-09-03,2017-09-24,3,-76.64328945144624,-241.8970458539586,88.61046695106612,39.0,115.64328945144624,-115.64328945144624,True,330.5075128050247,0.015957870216583125,0.0017445553278424564,0.00010928173265212227,3.87333877560625e-06,sarima
2017-09-03,2017-10-01,4,-93.22109892677851,-288.71779404842664,102.27559619486964,52.0,145.2210989267785,-145.2210989267785,True,390.9933902432963,0.027287592107989367,0.004971519079242315,0.0006117058389181196,5.034442656026705e-05,sarima
2017-09-03,2017-10-08,5,-123.28679870586762,-343.46611171356653,96.89251430183126,55.0,178.28679870586762,-178.28679870586762,True,440.3586260153978,0.029934385617553128,0.006873067670470134,0.0011599215247881656,0.00014282816928767872,sarima
2017-09-03,2017-10-15,6,-108.70725120221704,-351.8105218557462,134.39601945131207,63.0,171.70725120221704,-171.70725120221704,True,486.2065413070583,0.051820432665693694,0.015595139921618317,0.0036611423347838734,0.0006659796701976584,sarima
2017-09-03,2017-10-22,7,-133.1672990896655,-397.49471395745326,131.16011577812225,77.0,210.1672990896655,-210.1672990896655,True,528.6548297355755,0.05311503675326057,0.017854499045177885,0.004867836450974106,0.0010705372780651645,sarima
2017-09-03,2017-10-29,8,-130.96187029367647,-414.78606851725135,152.86232792989838,62.0,192.96187029367647,-192.96187029367647,True,567.6483964471497,0.06752917710897999,0.025827614595307136,0.00825272072558736,0.002192222622325879,sarima
2017-09-03,2017-11-05,9,-132.94852198121788,-435.1153678197127,169.2183238572769,44.0,176.94852198121788,-176.94852198121788,True,604.3336916769896,0.07895196701468477,0.03315717655909356,0.011897306387858131,0.0036312026747331583,sarima
2017-09-03,2017-11-12,10,-144.99419866117896,-464.4580364681825,174.46963914582463,50.0,194.99419866117896,-194.99419866117896,True,638.9276756140072,0.083176057976032,0.03711501916279947,0.014394454773270726,0.004833237843659854,sarima
2017-09-03,2017-11-19,11,-141.9628672701046,-477.8231794471031,193.8974449068939,24.0,165.9628672701046,-165.9628672701046,True,671.720624353997,0.09596573751354232,0.04585229045213224,0.019317144037131362,0.007149792435097391,sarima
2017-09-03,2017-11-26,12,-130.96833230835512,-482.4729792111125,220.53631459440226,38.0,168.96833230835512,-168.96833230835512,True,703.0092938055147,0.1137692697774686,0.05805326642255104,0.02643802878037871,0.010708942498702245,sarima
2017-10-01,2017-10-08,1,18.42697980027755,-84.86069140522643,121.71465100578153,55.0,36.57302019972245,-36.57302019972245,True,206.57534241100797,0.012130533087608364,0.0002381202482640843,1.0975332978002683e-06,1.147711148341557e-09,sarima
2017-10-01,2017-10-15,2,35.58002733782726,-99.76935286496919,170.9294075406237,63.0,27.41997266217274,-27.41997266217274,True,270.6987604055929,0.0597513369158853,0.006144289452304275,0.00027963983053402863,5.474920514725312e-06,sarima
2017-10-01,2017-10-22,3,13.86924663351177,-151.0633009241774,178.80179419120097,77.0,63.13075336648823,-63.13075336648823,True,329.8650951153784,0.07404379269404804,0.013095615245016012,0.0013480845465931868,7.921975884084276e-05,sarima
2017-10-01,2017-10-29,4,15.366659631974697,-179.61146577465124,210.34478503860063,62.0,46.6333403680253,-46.6333403680253,True,389.95625081325187,0.11244963040347211,0.030678933207849868,0.005732250702245145,0.0007224786353731139,sarima
2017-10-01,2017-11-05,5,13.889559620344361,-205.70971306081776,233.48883230150648,44.0,30.11044037965564,-30.11044037965564,True,439.19854536232424,0.13870491677545038,0.0474829514975349,0.012117810402579754,0.002277110381858627,sarima
2017-10-01,2017-11-12,6,2.041908464415524,-240.36304844524682,244.44686537407784,50.0,47.95809153558447,-47.95809153558447,True,484.80991381932466,0.14764008831151199,0.05759238802989852,0.01768867279457431,0.004235273528365058,sarima
2017-10-01,2017-11-19,7,4.984959683148075,-258.5336935699441,268.50361293624024,24.0,19.015040316851923,-19.015040316851923,True,527.0373065061843,0.171453095659736,0.07567490897183282,0.02735821371424707,0.008031905937689432,sarima
2017-10-01,2017-11-26,8,16.058043276432016,-266.8697135310938,298.98580008395777,38.0,21.941956723567984,-21.941956723567984,True,565.8555136150516,0.2023613825922128,0.09918766469340279,0.041002263011609696,0.014184347683052767,sarima
2017-10-01,2017-12-03,9,-10.938672201717143,-312.117720761256,290.2403763578217,34.0,44.93867220171714,-44.93867220171714,True,602.3580971190777,0.18469881010549916,0.0928960926144734,0.040175120243227114,0.014845618146929085,sarima
2017-10-01,2017-12-10,10,11.057599154824327,-307.33540758123934,329.450605890888,40.0,28.942400845175673,-28.942400845175673,True,636.7860134721274,0.22346784524670915,0.1224035925116953,0.058723907924202234,0.024528392100106156,sarima
2017-10-01,2017-12-17,11,2.0664059448269883,-332.6462885337173,336.77910042337135,51.0,48.93359405517301,-48.93359405517301,True,669.4253889570887,0.2242617366022197,0.12698189519932668,0.06379558249374606,0.028288434543248253,sarima
2017-10-01,2017-12-24,12,-5.934736122633334,-356.2180069433207,344.348534698054,66.0,71.93473612263334,-71.93473612263334,True,700.5665416413747,0.22558546240740407,0.1314976308193142,0.0687434437538974,0.03207828311602556,sarima
2017-10-29,2017-11-05,1,63.57800005586602,-38.95853246523368,166.11453257696573,44.0,19.57800005586602,19.57800005586602,True,205.0730650421994,0.04408480218693578,0.00156319791602344,1.3058433895540844e-05,2.4511095486623447e-08,sarima
2017-10-29,2017-11-12,2,54.52344986795034,-79.85415342584346,188.90105316174416,50.0,4.52344986795034,4.52344986795034,True,268.7552065875876,0.08265168038232618,0.009611335496017781,0.0004922577170424214,1.0753365933813264e-05,sarima
2017-10-29,2017-11-19,3,55.336027716499665,-108.48005309569871,219.15210852869805,24.0,31.336027716499665,31.336027716499665,True,327.63216162439676,0.12886657144521885,0.027803305078771934,0.0035041795755815786,0.0002518438393178668,sarima
2017-10-29,2017-11-26,4,67.19632606853396,-126.51188552523756,260.9045376623055,38.0,29.196326068533963,29.196326068533963,True,387.41642318754305,0.18979628255314496,0.061748382618589504,0.013837084260022836,0.0020950217481835454,sarima
2017-10-29,2017-12-03,5,40.29780722263842,-177.90557884682192,258.5011932920988,34.0,6.2978072226384185,6.2978072226384185,True,436.4067721389207,0.17412273010407076,0.06358717079584542,0.017314004503682257,0.0034667260489493756,sarima
2017-10-29,2017-12-10,6,62.076111055553845,-178.8230977691849,302.9753198802926,40.0,22.076111055553845,22.076111055553845,True,481.7984176494775,0.23154617984483405,0.10279752268443065,0.03610611125207053,0.009908770438199932,sarima
2017-10-29,2017-12-17,7,53.210153257187116,-208.69808198414626,315.1183884985205,51.0,2.210153257187116,2.210153257187116,True,523.8164704826668,0.23628948122819948,0.11359655165359639,0.044852808679929024,0.01439740534819045,sarima
2017-10-29,2017-12-24,8,45.191344678660904,-236.02911128402278,326.4118006413446,66.0,20.808655321339096,-20.808655321339096,True,562.4409119253673,0.2402476403344198,0.12277336293529739,0.05294324888349122,0.01910057848726432,sarima
2017-10-29,2017-12-31,9,51.17535437923259,-248.2052751903259,350.5559839487911,83.0,31.824645620767413,-31.824645620767413,True,598.761259139117,0.26203173973189176,0.14339768941084008,0.06768433186316791,0.02734407374060177,sarima
2017-10-29,2018-01-07,10,72.19190263358539,-244.3156010344437,388.69940630161443,68.0,4.191902633585386,4.191902633585386,True,633.0150073360581,0.3023967221535544,0.17814982366151666,0.09219509577099427,0.041612074480811945,sarima
2017-10-29,2018-01-14,11,56.18658601234472,-276.5575243506626,388.93069637535206,54.0,2.186586012344719,2.186586012344719,True,665.4882207260147,0.28981921141591305,0.17384643114088938,0.09271256779573145,0.043688860730203505,sarima
2017-10-29,2018-01-21,12,47.18633630238371,-301.0486313632554,395.42130396802287,45.0,2.186336302383708,2.186336302383708,True,696.4699353312783,0.2869230842084718,0.17607593241511799,0.09706622682962673,0.047809100684107486,sarima
2017-11-26,2017-12-03,1,11.306570246650733,-90.44777552026862,113.0609160135701,34.0,22.693429753349267,-22.693429753349267,True,203.50869153383871,0.00873648398666338,0.00013839569779594552,4.900085492920425e-07,3.751198240919962e-10,sarima
2017-11-26,2017-12-10,2,30.14503948677834,-103.1916348997833,163.48171387333997,40.0,9.85496051322166,-9.85496051322166,True,266.6733487731233,0.0512760525584427,0.004746348165822978,0.00018902059802761162,3.148960117549393e-06,sarima
2017-11-26,2017-12-17,3,21.97807395400127,-140.5480747152955,184.50422262329806,51.0,29.02192604599873,-29.02192604599873,True,325.0522973385936,0.0801904047529608,0.01417741092119329,0.0014370505514926801,8.180644210320498e-05,sarima
2017-11-26,2017-12-24,4,13.74879313721586,-178.4556429169438,205.95322919137553,66.0,52.251206862784144,-52.251206862784144,True,384.4088721083193,0.10713590684406649,0.02815075764072672,0.005004987923095117,0.000592898686610055,sarima
2017-11-26,2017-12-31,5,19.466130517277207,-197.04425667448024,235.97651770903465,83.0,63.53386948272279,-63.53386948272279,True,433.0207743835149,0.14261538920097283,0.04839919813214888,0.01214497318661889,0.0022244330082156205,sarima
2017-11-26,2018-01-07,6,40.592743833990276,-198.4405811744477,279.62606884242825,68.0,27.407256166009724,-27.407256166009724,True,478.06665001687594,0.19636493043169634,0.08213746393203714,0.02699004379302794,0.006886001351057214,sarima
2017-11-26,2018-01-14,7,24.53554801602919,-235.35081225733322,284.4219082893916,54.0,29.46445198397081,-29.46445198397081,True,519.7727205467248,0.19344174783536783,0.08716497433943649,0.03204450120704605,0.009521227470902005,sarima
2017-11-26,2018-01-21,8,15.51813948804482,-263.5342047521964,294.57048372828604,45.0,29.48186051195518,-29.48186051195518,True,558.1046884804824,0.1984230482827587,0.09568516098193025,0.03871430643145002,0.013038155065744905,sarima
2017-11-26,2018-01-28,9,11.53250799471872,-285.54333605929094,308.6083520487284,48.0,36.46749200528128,-36.46749200528128,True,594.1516881080194,0.20809235808565485,0.10666457859792466,0.046882013231874464,0.01754695641890136,sarima
2017-11-26,2018-02-04,10,26.52316105896202,-287.550787871968,340.5971099898921,50.0,23.47683894103798,-23.47683894103798,True,628.1478978618601,0.23950865465429994,0.13222374956407612,0.06375466633966786,0.026676403393799508,sarima
2017-11-26,2018-02-11,11,2.5232636997892044,-327.6647508231276,332.71127822270597,28.0,25.476736300210796,-25.476736300210796,True,660.3760290458335,0.22169206303072997,0.12412024479302364,0.061442552213930135,0.026746558587374514,sarima
2017-11-26,2018-02-18,12,3.524453101582318,-342.03760775884,349.08651396200463,39.0,35.47554689841768,-35.47554689841768,True,691.1241217208446,0.23309969003537656,0.13576393143210608,0.07072335499440041,0.032788880535133624,sarima
2017-12-24,2017-12-31,1,67.52826155747894,-33.474039601597696,168.53056271655558,83.0,15.471738442521058,-15.471738442521058,True,202.00460231815327,0.046390196774227066,0.0015899396425009815,1.2287165300772784e-05,2.037664637022374e-08,sarima
2017-12-24,2018-01-07,2,92.44673977460957,-39.901838808051764,224.7953183572709,68.0,24.44673977460957,24.44673977460957,True,264.69715716532266,0.1488231545392269,0.022223746437895042,0.0014497435419823512,3.964271594825153e-05,sarima
2017-12-24,2018-01-14,3,78.2446751707691,-83.05811060873121,239.5474609502694,54.0,24.2446751707691,24.2446751707691,True,322.6055715590006,0.1666762228715981,0.03904192081705127,0.005287396491343577,0.0004026376639441054,sarima
2017-12-24,2018-01-21,4,68.63303612775834,-122.15760782031862,259.4236800758353,45.0,23.633036127758345,23.633036127758345,True,381.5812878961539,0.1887714325314389,0.06007268204648475,0.013010614619463401,0.0018799942837292027,sarima
2017-12-24,2018-01-28,5,65.24462722367343,-149.68054705288714,280.16980150023403,48.0,17.244627223673433,17.244627223673433,True,429.8503485531212,0.21082931223267165,0.080779482670575,0.02295890047459148,0.004764769807813596,sarima
2017-12-24,2018-02-04,6,80.32720943393076,-156.96397364339617,317.6183925112577,50.0,30.32720943393076,30.32720943393076,True,474.58236615465387,0.259027049596796,0.11772354538843222,0.0421251816273015,0.011706247057645891,sarima
2017-12-24,2018-02-11,7,56.271806199470525,-201.7323466015132,314.27595900045424,28.0,28.271806199470525,28.271806199470525,True,516.0083056019674,0.2376290629698501,0.11300785718160866,0.04387179089987414,0.013756598682642673,sarima
2017-12-24,2018-02-18,8,57.35267077587376,-219.68516640961684,334.3905079613644,39.0,18.35267077587376,18.35267077587376,True,554.0756743709812,0.2546595252151729,0.1308235388502541,0.056470109857902906,0.020293562748644578,sarima
2017-12-24,2018-02-25,9,44.34721185264143,-250.59052030375122,339.28494400903406,51.0,6.652788147358571,-6.652788147358571,True,589.8754643127853,0.24940548447897148,0.13330694815134292,0.061121556543915934,0.023854068693088926,sarima
2017-12-24,2018-03-04,10,35.34526303428758,-276.47413080097846,347.16465686955365,37.0,1.6547369657124165,-1.6547369657124165,True,623.6387876705321,0.24928459701008043,0.13835276862577317,0.06696833692782844,0.028081791223508734,sarima
2017-12-24,2018-03-11,11,38.354431997881036,-289.46796870031574,366.1768326960778,39.0,0.6455680021189636,-0.6455680021189636,True,655.6448013963935,0.2637121730522697,0.15318086341687653,0.07870599421987046,0.03555511930670252,sarima
2017-12-24,2018-03-18,12,35.35232932734319,-307.73820910828096,378.4428677629673,36.0,0.6476706726568082,-0.6476706726568082,True,686.1810768712483,0.26926602902702923,0.16143433042744004,0.08657910261039214,0.04131097157652053,sarima
2018-01-21,2018-01-28,1,37.059286527573434,-63.21635721037613,137.33493026552298,48.0,10.940713472426566,-10.940713472426566,True,200.55128747589913,0.018648051878203842,0.00038888805256498404,1.7533600109587155e-06,1.64193525442613e-09,sarima
2018-01-21,2018-02-04,2,52.8864454134394,-78.51464731009466,184.28753813697344,50.0,2.8864454134393966,2.8864454134393966,True,262.8021854470681,0.07566506017288144,0.00797225173268079,0.0003552205757685334,6.477845901242674e-06,sarima
2018-01-21,2018-02-11,3,28.59350830051222,-131.52702118946667,188.7140377904911,28.0,0.5935083005122195,0.5935083005122195,True,320.24105897995776,0.08504222452651766,0.014915406871199521,0.001475836132410424,8.060816193300457e-05,sarima
2018-01-21,2018-02-18,4,29.232666354323957,-160.11067684683886,218.57600955548676,39.0,9.767333645676043,-9.767333645676043,True,378.6866864023256,0.12386811323194413,0.033421292367600164,0.006043457158698251,0.0007201214163363723,sarima
2018-01-21,2018-02-25,5,16.368055802490947,-196.90391933345683,229.6400309384387,51.0,34.63194419750906,-34.63194419750906,True,426.54395027189554,0.13490802199332497,0.04415234054805317,0.010573994557057653,0.0018289173291275995,sarima
2018-01-21,2018-03-04,6,7.299344001850954,-228.14145816537456,242.74014616907647,37.0,29.700655998149045,-29.700655998149045,True,470.881604334451,0.14710102383196977,0.05554772447618628,0.0162734202570326,0.0036595014926572578,sarima
2018-01-21,2018-03-11,7,10.275234449111547,-245.69469364635296,266.24516254457603,39.0,28.724765550888453,-28.724765550888453,True,511.939856190929,0.17107614862902265,0.07344494003133917,0.025511348993471517,0.0071037732748500115,sarima
2018-01-21,2018-03-18,8,7.291165746082445,-267.5461558996703,282.1284873918352,36.0,28.708834253917555,-28.708834253917555,True,549.6746432915055,0.1844262636924393,0.0861364186662138,0.03353167360150888,0.010793380228934835,sarima
2018-01-21,2018-03-25,9,25.280026095931447,-267.3001427148695,317.8601949067323,24.0,1.2800260959314471,1.2800260959314471,True,585.1603376216018,0.222036781352827,0.11441729924546062,0.0503571944993797,0.018788744140752045,sarima
2018-01-21,2018-04-01,10,12.279708672697202,-297.03464614526376,321.5940634906582,38.0,25.720291327302796,-25.720291327302796,True,618.628709635922,0.21834573219973497,0.11660551571328659,0.05408601720338524,0.021650256982797544,sarima
2018-01-21,2018-04-08,11,7.281068569713776,-317.89719357580077,332.45933071522836,38.0,30.718931430286226,-30.718931430286226,True,650.3565242910291,0.22376232885915948,0.1243176323629076,0.06083609169926918,0.02607368860208681,sarima
2018-01-21,2018-04-15,12,26.279601399298183,-314.03429416798053,366.59349696657694,56.0,29.720398600701817,-29.720398600701817,True,680.6277911345575,0.2564851279348527,0.15131420856098277,0.07965341013784466,0.03721181511475735,sarima
2018-02-18,2018-02-25,1,23.101583685173765,-76.42302363628008,122.62619100662761,51.0,27.898416314826235,-27.898416314826235,True,199.04921464290769,0.011364499657747107,0.00018145623285337198,6.068041126239265e-07,4.096964989486196e-10,sarima
2018-02-18,2018-03-04,2,15.189594316583936,-115.22464220544683,145.6038308386147,37.0,21.810405683416064,-21.810405683416064,True,260.8284730440615,0.03467297708197037,0.002564057186303259,7.791530815759451e-05,9.475349955767598e-07,sarima
2018-02-18,2018-03-11,3,19.016792728644297,-139.89449486320103,177.92808032048964,39.0,19.983207271355703,-19.983207271355703,True,317.8225751836907,0.07219901330135026,0.011722782855006164,0.0010610749875666903,5.242819508533003e-05,sarima
2018-02-18,2018-03-18,4,15.612433432168283,-172.28662521540357,203.51149207974012,36.0,20.38756656783172,-20.38756656783172,True,375.7981172951437,0.10425932149499628,0.026207011592030982,0.0043735179075247155,0.00047682697447892775,sarima
2018-02-18,2018-03-25,5,33.830595106724815,-177.80758160342992,245.46877181687955,24.0,9.830595106724815,9.830595106724815,True,423.2763534203095,0.15714562457419512,0.05350052479315692,0.01329849518527404,0.002379244536101943,sarima
2018-02-18,2018-04-01,6,20.872460111640105,-212.75767851334763,254.50259873662782,38.0,17.127539888359895,-17.127539888359895,True,467.26027724997545,0.1628970291574371,0.06286242471530568,0.018774711094615815,0.0042906528463575455,sarima
2018-02-18,2018-04-08,7,15.830106631973827,-238.16475980024802,269.82497306419566,38.0,22.169893368026173,-22.169893368026173,True,507.9897328644437,0.17637221704434047,0.07580663964057921,0.026285183743214535,0.007282655982814301,sarima
2018-02-18,2018-04-15,8,34.862700325710925,-237.84927270180458,307.57467335322644,56.0,21.137299674289075,-21.137299674289075,True,545.423946055031,0.2188577439932171,0.1063816289083308,0.04308564637622081,0.014411613885444319,sarima
2018-02-18,2018-04-22,9,20.860596265086677,-269.4527558662415,311.1739483964148,56.0,35.13940373491332,-35.13940373491332,True,580.6267042626563,0.2145250667561729,0.1089237189760135,0.047092212393466726,0.017207295091340002,sarima
2018-02-18,2018-04-29,10,25.857564176698173,-281.0566933677986,332.77182172119495,77.0,51.142435823301824,-51.142435823301824,True,613.8285150889935,0.23355881016774171,0.12615579300571444,0.059105289909947456,0.02385712555563424,sarima
2018-02-18,2018-05-06,11,31.861577103670275,-290.79045446840234,354.51360867574294,62.0,30.138422896329725,-30.138422896329725,True,645.3040631441453,0.2521116623400719,0.14342268546282266,0.07183284691704828,0.03147930174507729,sarima
2018-02-18,2018-05-13,12,33.86059995807683,-303.8067848280909,371.5279847442445,64.0,30.139400041923167,-30.139400041923167,True,675.3347695723354,0.26415956956449016,0.15621913019389266,0.08231544483024922,0.0384294819139136,sarima
2018-03-18,2018-03-25,1,53.40154817825984,-45.40249432316899,152.20559067968867,24.0,29.401548178259837,29.401548178259837,True,197.60808500285765,0.02861517126446922,0.0006903385712389021,3.4658780367902153e-06,3.459349140477741e-09,sarima
2018-03-18,2018-04-01,2,40.38184838602027,-89.09855177719066,169.8622485492312,38.0,2.3818483860202733,2.3818483860202733,True,258.96080032642186,0.057064407985703225,0.005089235759418331,0.00018577454575230412,2.691091053996786e-06,sarima
2018-03-18,2018-04-08,3,35.35970916083914,-122.41314101308683,193.13255933476512,38.0,2.640290839160862,-2.640290839160862,True,315.54570034785195,0.09054854715031369,0.015789802143298504,0.0015282447546006717,8.022689464270982e-05,sarima
2018-03-18,2018-04-15,4,54.29567110635369,-132.2428178382723,240.83416005097968,56.0,1.7043288936463128,-1.7043288936463128,True,373.07697788925196,0.15840091175646998,0.04569650867570341,0.008771193282195666,0.0010986517006421614,sarima
2018-03-18,2018-04-22,5,40.30234836279261,-169.7995363122684,250.4042330378536,56.0,15.697651637207393,-15.697651637207393,True,420.203769350122,0.16499368043719387,0.0565821712642155,0.014113432419701977,0.002522795024066493,sarima
2018-03-18,2018-04-29,6,45.29617113287271,-186.63241503063654,277.22475729638194,77.0,31.703828867127292,-31.703828867127292,True,463.8571723270185,0.19631199393183218,0.07964665284243744,0.02499577906121553,0.005991915362514422,sarima
2018-03-18,2018-05-06,7,51.290270712074886,-200.8489741049856,303.42951552913536,62.0,10.709729287925114,-10.709729287925114,True,504.27848963412094,0.22486131423774802,0.1030848496717306,0.03815922555611073,0.011281645033382692,sarima
2018-03-18,2018-05-13,8,53.29165711638147,-217.42431076309168,324.00762499585466,64.0,10.708342883618528,-10.708342883618528,True,541.4319357589463,0.24367372992303293,0.1214144373523861,0.050361717535056694,0.017224871203653458,sarima
2018-03-18,2018-05-20,9,53.29050951562951,-234.89441229799988,341.47543132925887,65.0,11.709490484370491,-11.709490484370491,True,576.3698436272588,0.2570592289742303,0.13628730940673472,0.06155293207174295,0.02348438712472134,sarima
2018-03-18,2018-05-27,10,69.29008678951753,-235.3709662082,373.9511397872351,54.0,15.290086789517531,15.290086789517531,True,609.3221059954351,0.2912111926526124,0.16589516878631727,0.08208569336915639,0.03500527291011546,sarima
2018-03-18,2018-06-03,11,65.29025753045426,-254.99052101245155,385.57103607336006,75.0,9.709742469545745,-9.709742469545745,True,640.5615570858116,0.2949297833627502,0.1738170006204116,0.09023043904802774,0.040974635599698606,sarima
2018-03-18,2018-06-10,12,83.29008592353377,-251.89342249510736,418.47359434217486,55.0,28.290085923533766,28.290085923533766,True,670.3670168372822,0.32770856597367437,0.20366339214761475,0.11295445029082896,0.0555439307368184,sarima
2018-04-15,2018-04-22,1,45.367956841235035,-52.75254666115185,143.4884603436219,56.0,10.632043158764965,-10.632043158764965,True,196.24100700477376,0.021705964139524192,0.0004407088951817739,1.8105497900933187e-06,1.441087915665662e-09,sarima
2018-04-15,2018-04-29,2,50.36635699656576,-78.20177484967115,178.9344888428027,77.0,26.633643003434237,-26.633643003434237,True,257.13626369247385,0.06790380289828735,0.006415750142154786,0.0002458501840267857,3.6962442134802487e-06,sarima
2018-04-15,2018-05-06,3,56.39626680199151,-100.25165828734416,213.0441918913272,62.0,5.6037331980084915,-5.6037331980084915,True,313.29585017867134,0.12002132545839461,0.02312959471343279,0.00246815358548258,0.00014209459965464077,sarima
2018-04-15,2018-05-13,4,58.76650246689779,-126.43670101510368,243.96970594889927,64.0,5.233497533102209,-5.233497533102209,True,370.40640696400294,0.16420263077272956,0.047526219930136504,0.009104895873716656,0.0011316180890088567,sarima
2018-04-15,2018-05-20,5,58.71082086046948,-149.8799783754299,267.3016200963689,65.0,6.289179139530518,-6.289179139530518,True,417.1815984717988,0.19267171232629143,0.06910342738119446,0.01800075476996743,0.003350805187169792,sarima
2018-04-15,2018-05-27,6,74.73818305258203,-155.51717615034718,304.9935422555112,54.0,20.73818305258203,20.73818305258203,True,460.51071840585837,0.2428367702263785,0.10495626889301857,0.03511647161679943,0.00896634968081833,sarima
2018-04-15,2018-06-03,7,70.77286882568515,-179.5436943326494,321.0894319840197,75.0,4.227131174314849,-4.227131174314849,True,500.6331263166691,0.2541034920353423,0.12027285973992086,0.04593493607079635,0.013988553449496677,sarima
2018-04-15,2018-06-10,8,88.76249904115194,-179.99305750064678,357.5180555829507,55.0,33.76249904115194,33.76249904115194,True,537.5111130835975,0.2978992145938152,0.15689128483081372,0.06888040979092258,0.024936834606688052,sarima
2018-04-15,2018-06-17,9,81.76858623589027,-204.32671267452895,367.8638851463095,61.0,20.768586235890268,20.768586235890268,True,572.1905978208384,0.29818336427445136,0.16413729573026248,0.07699801490900848,0.030498278960995884,sarima
2018-04-15,2018-06-24,10,83.77107991892765,-218.678614514094,386.22077435194933,76.0,7.771079918927654,7.771079918927654,True,604.8993888660433,0.3111800289438361,0.1797683686085545,0.09012461086928902,0.038888895287075176,sarima
2018-04-15,2018-07-01,11,71.76979818198889,-246.18424955628842,389.7238459202662,58.0,13.76979818198889,13.76979818198889,True,635.9080954765546,0.30262464334310357,0.17880108750188373,0.09291422620273693,0.042164897240168475,sarima
2018-04-15,2018-07-08,12,61.77077661257015,-270.9760330092407,394.51758623438104,44.0,17.770776612570153,17.770776612570153,True,665.4936192436218,0.29722431440310704,0.17942509795223782,0.09633587911761476,0.045717742720078225,sarima
2018-05-13,2018-05-20,1,64.90812027810817,-32.523670757413626,162.33991131362995,65.0,0.09187972189182858,-0.09187972189182858,True,194.8635820710436,0.03778626426608955,0.0009928737983257996,5.2228031409695674e-06,5.229291777375522e-09,sarima
2018-05-13,2018-05-27,2,78.42790729498034,-49.23740597117889,206.09322056113956,54.0,24.427907294980344,24.427907294980344,True,255.33062653231843,0.11115063512679124,0.013063912765076457,0.0006228996587378521,1.1578220826313768e-05,sarima
2018-05-13,2018-06-03,3,74.8459881869977,-80.69254099159643,230.38451736559182,75.0,0.15401181300229894,-0.15401181300229894,True,311.07705835718826,0.15121440173216905,0.031782779417194984,0.0036900174398591945,0.00022988089775188847,sarima
2018-05-13,2018-06-10,4,92.7797284742099,-91.11748901580789,276.6769459642277,55.0,37.779728474209904,37.779728474209904,True,367.7944349800356,0.22746239834020365,0.07434966740195303,0.01613492361193536,0.002270122229678151,sarima
2018-05-13,2018-06-17,5,85.53083183736935,-121.5890151691931,292.6506788439318,61.0,24.530831837369348,24.530831837369348,True,414.2396940131249,0.23937844195955038,0.09224184534422664,0.025836516114596253,0.005164443963176946,sarima
2018-05-13,2018-06-24,6,87.6128317467484,-141.01869073908864,316.2443542325854,76.0,11.612831746748398,11.612831746748398,True,457.26304497167405,0.2643508181702835,0.11691674650554251,0.03996481926476814,0.010398569533414115,sarima
2018-05-13,2018-07-01,7,75.5824980710948,-172.97026993933758,324.1352660815272,58.0,17.582498071094804,17.582498071094804,True,497.1055360208648,0.2605899647072871,0.12360501903756349,0.04718555585440576,0.014320152333023972,sarima
2018-05-13,2018-07-08,8,65.56282087038907,-201.29940255497115,332.42504429574933,44.0,21.562820870389075,21.562820870389075,True,533.7244468507205,0.2592589782794219,0.13010827801198765,0.054122976944121826,0.018472330924553915,sarima
2018-05-13,2018-07-15,9,63.57371382465195,-220.50662972018048,347.6540573694844,41.0,22.573713824651954,22.573713824651954,True,568.1606870896649,0.26912102653182146,0.14307320182185035,0.06453827898350539,0.024482663800336146,sarima
2018-05-13,2018-07-22,10,79.56784208944725,-220.75230018444267,379.8879843633372,56.0,23.567842089447254,23.567842089447254,True,600.6402845477799,0.30364776211859335,0.1734338363563077,0.08574576126145905,0.03639289622288655,sarima
2018-05-13,2018-07-29,11,72.56700283129702,-243.14870569325467,388.28271135584873,51.0,21.567002831297017,21.567002831297017,True,631.4314170491034,0.3024751531840316,0.17794374868220375,0.09189684312718571,0.041361602325505564,sarima
2018-05-13,2018-08-05,12,68.56810099996191,-261.8366139820649,398.97281598198873,59.0,9.568100999961914,9.568100999961914,True,660.8094299640536,0.3050928260729775,0.18467371577428804,0.09929408546552454,0.0471171825140263,sarima
2018-06-10,2018-06-17,1,51.88950114169824,-44.90844272592168,148.68744500931817,61.0,9.11049885830176,-9.11049885830176,True,193.59588773523984,0.024940929055217276,0.0005099647767937698,2.023384174654197e-06,1.4875987108808886e-09,sarima
