query_date,record_date,updated_timestamp,timestamp,valid_period_start,valid_period_end,valid_period_text,general_forecast_code,general_forecast_text,temperature_low_c,temperature_high_c,relative_humidity_low_pct,relative_humidity_high_pct,wind_speed_low,wind_speed_high,wind_direction,period_count,period_1_start,period_1_end,period_1_text,period_1_west_forecast_code,period_1_west_forecast_text,period_1_east_forecast_code,period_1_east_forecast_text,period_1_central_forecast_code,period_1_central_forecast_text,period_1_north_forecast_code,period_1_north_forecast_text,period_1_south_forecast_code,period_1_south_forecast_text,period_2_start,period_2_end,period_2_text,period_2_west_forecast_code,period_2_west_forecast_text,period_2_east_forecast_code,period_2_east_forecast_text,period_2_central_forecast_code,period_2_central_forecast_text,period_2_north_forecast_code,period_2_north_forecast_text,period_2_south_forecast_code,period_2_south_forecast_text,period_3_start,period_3_end,period_3_text,period_3_west_forecast_code,period_3_west_forecast_text,period_3_east_forecast_code,period_3_east_forecast_text,period_3_central_forecast_code,period_3_central_forecast_text,period_3_north_forecast_code,period_3_north_forecast_text,period_3_south_forecast_code,period_3_south_forecast_text,period_4_start,period_4_end,period_4_text,period_4_west_forecast_code,period_4_west_forecast_text,period_4_east_forecast_code,period_4_east_forecast_text,period_4_central_forecast_code,period_4_central_forecast_text,period_4_north_forecast_code,period_4_north_forecast_text,period_4_south_forecast_code,period_4_south_forecast_text,temperature_unit,relative_humidity_unit,weather_source,weather_source_url
2016-03-21,2016-03-21,2016-03-21T18:06:15+08:00,2016-03-21T17:42:00+08:00,2016-03-21T18:00:00+08:00,2016-03-22T18:00:00+08:00,6 PM 21 Mar - 6 PM 22 Mar,TL,Thundery Showers,25.0,35.0,60.0,95.0,10.0,20.0,NNE,1,2016-03-22T12:00:00+08:00,2016-03-22T18:00:00+08:00,Midday to 6 pm 22 Mar,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
2016-03-21,2016-03-21,2016-03-21T20:51:15+08:00,2016-03-21T20:35:00+08:00,2016-03-21T18:00:00+08:00,2016-03-22T18:00:00+08:00,6 PM 21 Mar - 6 PM 22 Mar,TL,Thundery Showers,25.0,35.0,60.0,95.0,10.0,20.0,NNE,1,2016-03-22T12:00:00+08:00,2016-03-22T18:00:00+08:00,Midday to 6 pm 22 Mar,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
2016-03-21,2016-03-21,2016-03-21T22:36:15+08:00,2016-03-21T22:14:00+08:00,2016-03-21T18:00:00+08:00,2016-03-22T18:00:00+08:00,6 PM 21 Mar - 6 PM 22 Mar,TL,Thundery Showers,25.0,35.0,60.0,95.0,10.0,20.0,NNE,1,2016-03-22T12:00:00+08:00,2016-03-22T18:00:00+08:00,Midday to 6 pm 22 Mar,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
2016-03-21,2016-03-21,2016-03-21T23:21:16+08:00,2016-03-21T23:01:00+08:00,2016-03-22T00:00:00+08:00,2016-03-22T00:00:00+08:00,12 AM 22 Mar - 12 AM 22 Mar,TL,Thundery Showers,25.0,35.0,60.0,95.0,10.0,20.0,NW,1,2016-03-22T18:00:00+08:00,2016-03-23T00:00:00+08:00,6 pm to Midnight 22 Mar,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
2016-03-22,2016-03-22,2016-03-22T00:21:16+08:00,2016-03-22T00:01:00+08:00,2016-03-22T00:00:00+08:00,2016-03-23T00:00:00+08:00,12 AM 22 Mar - 12 AM 23 Mar,TL,Thundery Showers,25.0,35.0,60.0,95.0,10.0,20.0,NW,1,2016-03-22T18:00:00+08:00,2016-03-23T00:00:00+08:00,6 pm to Midnight 22 Mar,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
2016-03-22,2016-03-22,2016-03-22T03:21:15+08:00,2016-03-22T03:00:00+08:00,2016-03-22T00:00:00+08:00,2016-03-23T00:00:00+08:00,12 AM 22 Mar - 12 AM 23 Mar,TL,Thundery Showers,25.0,35.0,60.0,95.0,10.0,20.0,NW,1,2016-03-22T18:00:00+08:00,2016-03-23T00:00:00+08:00,6 pm to Midnight 22 Mar,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
2016-03-22,2016-03-22,2016-03-22T05:51:15+08:00,2016-03-22T05:39:00+08:00,2016-03-22T06:00:00+08:00,2016-03-23T06:00:00+08:00,6 AM 22 Mar - 6 AM 23 Mar,TL,Thundery Showers,25.0,34.0,60.0,95.0,10.0,20.0,NW,1,2016-03-22T18:00:00+08:00,2016-03-23T06:00:00+08:00,6 pm 22 Mar to 6 am 23 Mar,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
2016-03-22,2016-03-22,2016-03-22T06:06:18+08:00,2016-03-22T05:43:00+08:00,2016-03-22T06:00:00+08:00,2016-03-23T06:00:00+08:00,6 AM 22 Mar - 6 AM 23 Mar,TL,Thundery Showers,24.0,34.0,60.0,95.0,10.0,20.0,NW,1,2016-03-22T18:00:00+08:00,2016-03-23T06:00:00+08:00,6 pm 22 Mar to 6 am 23 Mar,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
2016-03-22,2016-03-22,2016-03-22T08:06:17+08:00,2016-03-22T07:40:00+08:00,2016-03-22T06:00:00+08:00,2016-03-23T06:00:00+08:00,6 AM 22 Mar - 6 AM 23 Mar,TL,Thundery Showers,24.0,34.0,60.0,95.0,10.0,20.0,NNE,1,2016-03-22T18:00:00+08:00,2016-03-23T06:00:00+08:00,6 pm 22 Mar to 6 am 23 Mar,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
2016-03-22,2016-03-22,2016-03-22T08:21:15+08:00,2016-03-22T08:04:00+08:00,2016-03-22T06:00:00+08:00,2016-03-23T06:00:00+08:00,6 AM 22 Mar - 6 AM 23 Mar,TL,Thundery Showers,24.0,34.0,60.0,95.0,10.0,20.0,N,1,2016-03-22T18:00:00+08:00,2016-03-23T06:00:00+08:00,6 pm 22 Mar to 6 am 23 Mar,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
2016-03-22,2016-03-22,2016-03-22T09:06:15+08:00,2016-03-22T08:44:00+08:00,2016-03-22T06:00:00+08:00,2016-03-23T06:00:00+08:00,6 AM 22 Mar - 6 AM 23 Mar,TL,Thundery Showers,25.0,34.0,60.0,95.0,10.0,20.0,N,1,2016-03-22T18:00:00+08:00,2016-03-23T06:00:00+08:00,6 pm 22 Mar to 6 am 23 Mar,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
2016-03-22,2016-03-22,2016-03-22T11:51:16+08:00,2016-03-22T11:32:00+08:00,2016-03-22T12:00:00+08:00,2016-03-23T12:00:00+08:00,12 PM 22 Mar - 12 PM 23 Mar,TL,Thundery Showers,25.0,33.0,60.0,95.0,10.0,20.0,NW,1,2016-03-23T06:00:00+08:00,2016-03-23T12:00:00+08:00,6 am to Midday 23 Mar,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
2016-03-22,2016-03-22,2016-03-22T14:21:15+08:00,2016-03-22T14:00:00+08:00,2016-03-22T12:00:00+08:00,2016-03-23T12:00:00+08:00,12 PM 22 Mar - 12 PM 23 Mar,PC,Partly Cloudy (Day),25.0,33.0,60.0,95.0,10.0,20.0,NW,1,2016-03-23T06:00:00+08:00,2016-03-23T12:00:00+08:00,6 am to Midday 23 Mar,PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
2016-03-22,2016-03-22,2016-03-22T16:21:16+08:00,2016-03-22T16:05:00+08:00,2016-03-22T12:00:00+08:00,2016-03-23T12:00:00+08:00,12 PM 22 Mar - 12 PM 23 Mar,TL,Thundery Showers,25.0,33.0,60.0,95.0,10.0,20.0,NW,1,2016-03-23T06:00:00+08:00,2016-03-23T12:00:00+08:00,6 am to Midday 23 Mar,PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
2016-03-22,2016-03-22,2016-03-22T17:51:16+08:00,2016-03-22T17:38:00+08:00,2016-03-22T18:00:00+08:00,2016-03-23T18:00:00+08:00,6 PM 22 Mar - 6 PM 23 Mar,TL,Thundery Showers,25.0,34.0,60.0,95.0,10.0,20.0,NW,1,2016-03-23T12:00:00+08:00,2016-03-23T18:00:00+08:00,Midday to 6 pm 23 Mar,PC,Partly Cloudy (Day),TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,PC,Partly Cloudy (Day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
2016-03-22,2016-03-22,2016-03-22T21:51:17+08:00,2016-03-22T21:22:00+08:00,2016-03-22T18:00:00+08:00,2016-03-23T18:00:00+08:00,6 PM 22 Mar - 6 PM 23 Mar,TL,Thundery Showers,25.0,34.0,60.0,95.0,10.0,20.0,NW,1,2016-03-23T12:00:00+08:00,2016-03-23T18:00:00+08:00,Midday to 6 pm 23 Mar,PC,Partly Cloudy (Day),TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,PC,Partly Cloudy (Day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
2016-03-22,2016-03-22,2016-03-22T23:21:16+08:00,2016-03-22T23:06:00+08:00,2016-03-23T00:00:00+08:00,2016-03-23T00:00:00+08:00,12 AM 23 Mar - 12 AM 23 Mar,TL,Thundery Showers,25.0,34.0,60.0,95.0,10.0,20.0,NW,1,2016-03-23T18:00:00+08:00,2016-03-24T00:00:00+08:00,6 pm to Midnight 23 Mar,PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
2016-03-23,2016-03-23,2016-03-23T05:51:16+08:00,2016-03-23T05:31:00+08:00,2016-03-23T06:00:00+08:00,2016-03-24T06:00:00+08:00,6 AM 23 Mar - 6 AM 24 Mar,TL,Thundery Showers,25.0,34.0,60.0,95.0,10.0,20.0,NW,1,2016-03-23T18:00:00+08:00,2016-03-24T06:00:00+08:00,6 pm 23 Mar to 6 am 24 Mar,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
2016-03-23,2016-03-23,2016-03-23T12:06:17+08:00,2016-03-23T11:46:00+08:00,2016-03-23T12:00:00+08:00,2016-03-24T12:00:00+08:00,12 PM 23 Mar - 12 PM 24 Mar,SH,Showers,25.0,34.0,60.0,95.0,10.0,20.0,NW,1,2016-03-24T06:00:00+08:00,2016-03-24T12:00:00+08:00,6 am to Midday 24 Mar,PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
2016-03-23,2016-03-23,2016-03-23T17:51:14+08:00,2016-03-23T17:35:00+08:00,2016-03-23T18:00:00+08:00,2016-03-24T18:00:00+08:00,6 PM 23 Mar - 6 PM 24 Mar,TL,Thundery Showers,25.0,35.0,55.0,95.0,5.0,15.0,VARIABLE,1,2016-03-24T12:00:00+08:00,2016-03-24T18:00:00+08:00,Midday to 6 pm 24 Mar,PC,Partly Cloudy (Day),TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,PC,Partly Cloudy (Day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
2016-04-01,2016-04-01,2016-04-01T11:51:16+08:00,2016-04-01T11:34:00+08:00,2016-04-01T12:00:00+08:00,2016-04-02T12:00:00+08:00,12 PM 1 Apr - 12 PM 2 Apr,FW,Fair & Warm,25.0,35.0,50.0,90.0,10.0,25.0,NE,1,2016-04-02T06:00:00+08:00,2016-04-02T12:00:00+08:00,6 am to Midday 2 Apr,FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
2016-04-01,2016-04-01,2016-04-01T17:51:15+08:00,2016-04-01T17:37:00+08:00,2016-04-01T18:00:00+08:00,2016-04-02T18:00:00+08:00,6 PM 1 Apr - 6 PM 2 Apr,SH,Showers,25.0,35.0,50.0,90.0,10.0,25.0,NE,1,2016-04-02T12:00:00+08:00,2016-04-02T18:00:00+08:00,Midday to 6 pm 2 Apr,SH,Showers,PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),SH,Showers,PC,Partly Cloudy (Day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
2016-04-01,2016-04-01,2016-04-01T23:21:15+08:00,2016-04-01T23:02:00+08:00,2016-04-02T00:00:00+08:00,2016-04-02T00:00:00+08:00,12 AM 2 Apr - 12 AM 2 Apr,SH,Showers,25.0,35.0,50.0,90.0,10.0,25.0,NE,1,2016-04-02T18:00:00+08:00,2016-04-03T00:00:00+08:00,6 pm to Midnight 2 Apr,PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
2016-04-02,2016-04-02,2016-04-02T05:51:15+08:00,2016-04-02T05:32:00+08:00,2016-04-02T06:00:00+08:00,2016-04-03T06:00:00+08:00,6 AM 2 Apr - 6 AM 3 Apr,SH,Showers,25.0,35.0,50.0,90.0,10.0,25.0,NE,1,2016-04-02T18:00:00+08:00,2016-04-03T06:00:00+08:00,6 pm 2 Apr to 6 am 3 Apr,FN,Fair (Night),FN,Fair (Night),FN,Fair (Night),FN,Fair (Night),FN,Fair (Night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
2016-04-02,2016-04-02,2016-04-02T13:51:16+08:00,2016-04-02T11:59:00+08:00,2016-04-02T12:00:00+08:00,2016-04-03T12:00:00+08:00,12 PM 2 Apr - 12 PM 3 Apr,SH,Showers,25.0,35.0,50.0,90.0,10.0,25.0,NE,1,2016-04-03T06:00:00+08:00,2016-04-03T12:00:00+08:00,6 am to Midday 3 Apr,FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
2016-04-02,2016-04-02,2016-04-02T14:21:16+08:00,2016-04-02T13:59:00+08:00,2016-04-02T12:00:00+08:00,2016-04-03T12:00:00+08:00,12 PM 2 Apr - 12 PM 3 Apr,SH,Showers,25.0,35.0,50.0,90.0,10.0,25.0,NE,1,2016-04-03T06:00:00+08:00,2016-04-03T12:00:00+08:00,6 am to Midday 3 Apr,FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
2016-04-02,2016-04-02,2016-04-02T15:36:16+08:00,2016-04-02T15:25:00+08:00,2016-04-02T12:00:00+08:00,2016-04-03T12:00:00+08:00,12 PM 2 Apr - 12 PM 3 Apr,FW,Fair & Warm,25.0,35.0,50.0,90.0,10.0,25.0,NE,1,2016-04-03T06:00:00+08:00,2016-04-03T12:00:00+08:00,6 am to Midday 3 Apr,FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
2016-04-02,2016-04-02,2016-04-02T18:51:17+08:00,2016-04-02T18:24:00+08:00,2016-04-02T18:00:00+08:00,2016-04-03T18:00:00+08:00,6 PM 2 Apr - 6 PM 3 Apr,TL,Thundery Showers,25.0,35.0,55.0,95.0,10.0,25.0,NE,1,2016-04-03T12:00:00+08:00,2016-04-03T18:00:00+08:00,Midday to 6 pm 3 Apr,TL,Thundery Showers,TL,Thundery Showers,PC,Partly Cloudy (Day),TL,Thundery Showers,PC,Partly Cloudy (Day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
2016-04-02,2016-04-02,2016-04-02T23:21:15+08:00,2016-04-02T23:01:00+08:00,2016-04-03T00:00:00+08:00,2016-04-03T00:00:00+08:00,12 AM 3 Apr - 12 AM 3 Apr,TL,Thundery Showers,25.0,35.0,55.0,95.0,10.0,25.0,NE,1,2016-04-03T18:00:00+08:00,2016-04-04T00:00:00+08:00,6 pm to Midnight 3 Apr,PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
2016-04-03,2016-04-03,2016-04-03T05:51:18+08:00,2016-04-03T05:33:00+08:00,2016-04-03T06:00:00+08:00,2016-04-04T06:00:00+08:00,6 AM 3 Apr - 6 AM 4 Apr,TL,Thundery Showers,25.0,35.0,55.0,95.0,10.0,25.0,ENE,1,2016-04-03T18:00:00+08:00,2016-04-04T06:00:00+08:00,6 pm 3 Apr to 6 am 4 Apr,PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
2016-04-03,2016-04-03,2016-04-03T12:06:16+08:00,2016-04-03T11:42:00+08:00,2016-04-03T12:00:00+08:00,2016-04-04T12:00:00+08:00,12 PM 3 Apr - 12 PM 4 Apr,TL,Thundery Showers,25.0,35.0,55.0,95.0,10.0,25.0,ENE,1,2016-04-04T06:00:00+08:00,2016-04-04T12:00:00+08:00,6 am to Midday 4 Apr,FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
2016-04-03,2016-04-03,2016-04-03T13:21:18+08:00,2016-04-03T13:04:00+08:00,2016-04-03T12:00:00+08:00,2016-04-04T12:00:00+08:00,12 PM 3 Apr - 12 PM 4 Apr,TL,Thundery Showers,25.0,34.0,55.0,95.0,10.0,25.0,ENE,1,2016-04-04T06:00:00+08:00,2016-04-04T12:00:00+08:00,6 am to Midday 4 Apr,FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
2016-04-03,2016-04-03,2016-04-03T16:51:15+08:00,2016-04-03T16:33:00+08:00,2016-04-03T12:00:00+08:00,2016-04-04T12:00:00+08:00,12 PM 3 Apr - 12 PM 4 Apr,TL,Thundery Showers,25.0,34.0,60.0,95.0,10.0,20.0,ENE,1,2016-04-04T06:00:00+08:00,2016-04-04T12:00:00+08:00,6 am to Midday 4 Apr,FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
2016-04-03,2016-04-03,2016-04-03T17:51:15+08:00,2016-04-03T17:32:00+08:00,2016-04-03T18:00:00+08:00,2016-04-04T18:00:00+08:00,6 PM 3 Apr - 6 PM 4 Apr,TL,Thundery Showers,25.0,34.0,60.0,95.0,10.0,20.0,ENE,1,2016-04-04T12:00:00+08:00,2016-04-04T18:00:00+08:00,Midday to 6 pm 4 Apr,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2016_d_6352cbce0ea1603e28a01186ba47ce62.csv
