date,timestamp,update_timestamp,wind_speed_high,wind_speed_low,wind_speed_direction,forecast_text,forecast_code,relative_humidity_high,relative_humidity_low,valid_period_text,valid_period_start,valid_period_end,temperature_high,temperature_low,time_period_text,time_period_start,time_period_end,south_forecast_text,south_forecast_code,north_forecast_text,north_forecast_code,east_forecast_text,east_forecast_code,central_forecast_text,central_forecast_code,west_forecast_text,west_forecast_code
2018-06-20,2018-06-20T12:17:00+08:00,2018-06-20T12:51:15+08:00,20.0,15.0,SSE,Thundery Showers,TL,95.0,65.0,12 PM 20 Jun - 12 PM 21 Jun,2018-06-20T12:00:00+08:00,2018-06-21T12:00:00+08:00,31.0,22.0,6 am to Midday 21 Jun,2018-06-21T06:00:00+08:00,2018-06-21T12:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-06-20,2018-06-20T13:21:00+08:00,2018-06-20T13:51:15+08:00,20.0,15.0,SSE,Thundery Showers,TL,95.0,65.0,12 PM 20 Jun - 12 PM 21 Jun,2018-06-20T12:00:00+08:00,2018-06-21T12:00:00+08:00,31.0,22.0,Midday to 6 pm 20 Jun,2018-06-20T12:00:00+08:00,2018-06-20T18:00:00+08:00,Moderate Rain,RA,Moderate Rain,RA,Moderate Rain,RA,Moderate Rain,RA,Moderate Rain,RA
2018-06-20,2018-06-20T13:21:00+08:00,2018-06-20T13:51:15+08:00,20.0,15.0,SSE,Thundery Showers,TL,95.0,65.0,12 PM 20 Jun - 12 PM 21 Jun,2018-06-20T12:00:00+08:00,2018-06-21T12:00:00+08:00,31.0,22.0,6 pm 20 Jun to 6 am 21 Jun,2018-06-20T18:00:00+08:00,2018-06-21T06:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2018-06-20,2018-06-20T13:21:00+08:00,2018-06-20T13:51:15+08:00,20.0,15.0,SSE,Thundery Showers,TL,95.0,65.0,12 PM 20 Jun - 12 PM 21 Jun,2018-06-20T12:00:00+08:00,2018-06-21T12:00:00+08:00,31.0,22.0,6 am to Midday 21 Jun,2018-06-21T06:00:00+08:00,2018-06-21T12:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-06-20,2018-06-20T14:02:00+08:00,2018-06-20T14:51:16+08:00,20.0,15.0,SSE,Thundery Showers,TL,95.0,65.0,12 PM 20 Jun - 12 PM 21 Jun,2018-06-20T12:00:00+08:00,2018-06-21T12:00:00+08:00,30.0,22.0,Midday to 6 pm 20 Jun,2018-06-20T12:00:00+08:00,2018-06-20T18:00:00+08:00,Moderate Rain,RA,Moderate Rain,RA,Moderate Rain,RA,Moderate Rain,RA,Moderate Rain,RA
2018-06-20,2018-06-20T14:02:00+08:00,2018-06-20T14:51:16+08:00,20.0,15.0,SSE,Thundery Showers,TL,95.0,65.0,12 PM 20 Jun - 12 PM 21 Jun,2018-06-20T12:00:00+08:00,2018-06-21T12:00:00+08:00,30.0,22.0,6 pm 20 Jun to 6 am 21 Jun,2018-06-20T18:00:00+08:00,2018-06-21T06:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2018-06-20,2018-06-20T14:02:00+08:00,2018-06-20T14:51:16+08:00,20.0,15.0,SSE,Thundery Showers,TL,95.0,65.0,12 PM 20 Jun - 12 PM 21 Jun,2018-06-20T12:00:00+08:00,2018-06-21T12:00:00+08:00,30.0,22.0,6 am to Midday 21 Jun,2018-06-21T06:00:00+08:00,2018-06-21T12:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-06-20,2018-06-20T14:49:00+08:00,2018-06-20T15:51:14+08:00,20.0,15.0,SSE,Heavy Thundery Showers with Gusty Winds,HG,95.0,65.0,12 PM 20 Jun - 12 PM 21 Jun,2018-06-20T12:00:00+08:00,2018-06-21T12:00:00+08:00,30.0,22.0,Midday to 6 pm 20 Jun,2018-06-20T12:00:00+08:00,2018-06-20T18:00:00+08:00,Heavy Thundery Showers with Gusty Winds,HG,Heavy Thundery Showers with Gusty Winds,HG,Heavy Thundery Showers with Gusty Winds,HG,Heavy Thundery Showers with Gusty Winds,HG,Heavy Thundery Showers with Gusty Winds,HG
2018-06-20,2018-06-20T14:49:00+08:00,2018-06-20T15:51:14+08:00,20.0,15.0,SSE,Heavy Thundery Showers with Gusty Winds,HG,95.0,65.0,12 PM 20 Jun - 12 PM 21 Jun,2018-06-20T12:00:00+08:00,2018-06-21T12:00:00+08:00,30.0,22.0,6 pm 20 Jun to 6 am 21 Jun,2018-06-20T18:00:00+08:00,2018-06-21T06:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-06-20,2018-06-20T14:49:00+08:00,2018-06-20T15:51:14+08:00,20.0,15.0,SSE,Heavy Thundery Showers with Gusty Winds,HG,95.0,65.0,12 PM 20 Jun - 12 PM 21 Jun,2018-06-20T12:00:00+08:00,2018-06-21T12:00:00+08:00,30.0,22.0,6 am to Midday 21 Jun,2018-06-21T06:00:00+08:00,2018-06-21T12:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-06-20,2018-06-20T16:38:00+08:00,2018-06-20T17:36:15+08:00,20.0,15.0,SSE,Thundery Showers,TL,95.0,65.0,12 PM 20 Jun - 12 PM 21 Jun,2018-06-20T12:00:00+08:00,2018-06-21T12:00:00+08:00,30.0,22.0,Midday to 6 pm 20 Jun,2018-06-20T12:00:00+08:00,2018-06-20T18:00:00+08:00,Moderate Rain,RA,Moderate Rain,RA,Thundery Showers,TL,Moderate Rain,RA,Moderate Rain,RA
2018-06-20,2018-06-20T16:38:00+08:00,2018-06-20T17:36:15+08:00,20.0,15.0,SSE,Thundery Showers,TL,95.0,65.0,12 PM 20 Jun - 12 PM 21 Jun,2018-06-20T12:00:00+08:00,2018-06-21T12:00:00+08:00,30.0,22.0,6 pm 20 Jun to 6 am 21 Jun,2018-06-20T18:00:00+08:00,2018-06-21T06:00:00+08:00,Moderate Rain,RA,Moderate Rain,RA,Moderate Rain,RA,Moderate Rain,RA,Moderate Rain,RA
2018-06-20,2018-06-20T16:38:00+08:00,2018-06-20T17:36:15+08:00,20.0,15.0,SSE,Thundery Showers,TL,95.0,65.0,12 PM 20 Jun - 12 PM 21 Jun,2018-06-20T12:00:00+08:00,2018-06-21T12:00:00+08:00,30.0,22.0,6 am to Midday 21 Jun,2018-06-21T06:00:00+08:00,2018-06-21T12:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-06-20,2018-06-20T17:32:00+08:00,2018-06-20T18:36:14+08:00,20.0,10.0,SE,Thundery Showers,TL,95.0,55.0,6 PM 20 Jun - 6 PM 21 Jun,2018-06-20T18:00:00+08:00,2018-06-21T18:00:00+08:00,34.0,24.0,6 pm 20 Jun to 6 am 21 Jun,2018-06-20T18:00:00+08:00,2018-06-21T06:00:00+08:00,Light Rain,LR,Light Rain,LR,Light Rain,LR,Moderate Rain,RA,Moderate Rain,RA
2018-06-20,2018-06-20T17:32:00+08:00,2018-06-20T18:36:14+08:00,20.0,10.0,SE,Thundery Showers,TL,95.0,55.0,6 PM 20 Jun - 6 PM 21 Jun,2018-06-20T18:00:00+08:00,2018-06-21T18:00:00+08:00,34.0,24.0,6 am to Midday 21 Jun,2018-06-21T06:00:00+08:00,2018-06-21T12:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-06-20,2018-06-20T17:32:00+08:00,2018-06-20T18:36:14+08:00,20.0,10.0,SE,Thundery Showers,TL,95.0,55.0,6 PM 20 Jun - 6 PM 21 Jun,2018-06-20T18:00:00+08:00,2018-06-21T18:00:00+08:00,34.0,24.0,Midday to 6 pm 21 Jun,2018-06-21T12:00:00+08:00,2018-06-21T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-06-20,2018-06-20T20:27:00+08:00,2018-06-20T21:21:14+08:00,20.0,10.0,SE,Thundery Showers,TL,95.0,55.0,6 PM 20 Jun - 6 PM 21 Jun,2018-06-20T18:00:00+08:00,2018-06-21T18:00:00+08:00,34.0,24.0,6 pm 20 Jun to 6 am 21 Jun,2018-06-20T18:00:00+08:00,2018-06-21T06:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2018-06-20,2018-06-20T20:27:00+08:00,2018-06-20T21:21:14+08:00,20.0,10.0,SE,Thundery Showers,TL,95.0,55.0,6 PM 20 Jun - 6 PM 21 Jun,2018-06-20T18:00:00+08:00,2018-06-21T18:00:00+08:00,34.0,24.0,6 am to Midday 21 Jun,2018-06-21T06:00:00+08:00,2018-06-21T12:00:00+08:00,Cloudy,CL,Thundery Showers,TL,Thundery Showers,TL,Cloudy,CL,Thundery Showers,TL
2018-06-20,2018-06-20T20:27:00+08:00,2018-06-20T21:21:14+08:00,20.0,10.0,SE,Thundery Showers,TL,95.0,55.0,6 PM 20 Jun - 6 PM 21 Jun,2018-06-20T18:00:00+08:00,2018-06-21T18:00:00+08:00,34.0,24.0,Midday to 6 pm 21 Jun,2018-06-21T12:00:00+08:00,2018-06-21T18:00:00+08:00,Cloudy,CL,Thundery Showers,TL,Thundery Showers,TL,Cloudy,CL,Thundery Showers,TL
2018-06-20,2018-06-20T23:32:00+08:00,2018-06-20T23:51:15+08:00,20.0,10.0,SE,Thundery Showers,TL,95.0,55.0,12 AM 21 Jun - 12 AM 21 Jun,2018-06-21T00:00:00+08:00,2018-06-21T00:00:00+08:00,34.0,24.0,Midnight to 6 am 21 Jun,2018-06-21T00:00:00+08:00,2018-06-21T06:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2018-06-20,2018-06-20T23:32:00+08:00,2018-06-20T23:51:15+08:00,20.0,10.0,SE,Thundery Showers,TL,95.0,55.0,12 AM 21 Jun - 12 AM 21 Jun,2018-06-21T00:00:00+08:00,2018-06-21T00:00:00+08:00,34.0,24.0,6 am to Midday 21 Jun,2018-06-21T06:00:00+08:00,2018-06-21T12:00:00+08:00,Cloudy,CL,Thundery Showers,TL,Thundery Showers,TL,Cloudy,CL,Thundery Showers,TL
2018-06-20,2018-06-20T23:32:00+08:00,2018-06-20T23:51:15+08:00,20.0,10.0,SE,Thundery Showers,TL,95.0,55.0,12 AM 21 Jun - 12 AM 21 Jun,2018-06-21T00:00:00+08:00,2018-06-21T00:00:00+08:00,34.0,24.0,Midday to 6 pm 21 Jun,2018-06-21T12:00:00+08:00,2018-06-21T18:00:00+08:00,Cloudy,CL,Thundery Showers,TL,Thundery Showers,TL,Cloudy,CL,Thundery Showers,TL
2018-06-20,2018-06-20T23:32:00+08:00,2018-06-20T23:51:15+08:00,20.0,10.0,SE,Thundery Showers,TL,95.0,55.0,12 AM 21 Jun - 12 AM 21 Jun,2018-06-21T00:00:00+08:00,2018-06-21T00:00:00+08:00,34.0,24.0,6 pm to Midnight 21 Jun,2018-06-21T18:00:00+08:00,2018-06-22T00:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2018-06-21,2018-06-21T05:40:00+08:00,2018-06-21T06:06:18+08:00,10.0,5.0,VARIABLE,Thundery Showers,TL,90.0,60.0,6 AM 21 Jun - 6 AM 22 Jun,2018-06-21T06:00:00+08:00,2018-06-22T06:00:00+08:00,33.0,25.0,6 am to Midday 21 Jun,2018-06-21T06:00:00+08:00,2018-06-21T12:00:00+08:00,Light Rain,LR,Light Rain,LR,Light Rain,LR,Light Rain,LR,Light Rain,LR
2018-06-21,2018-06-21T05:40:00+08:00,2018-06-21T06:06:18+08:00,10.0,5.0,VARIABLE,Thundery Showers,TL,90.0,60.0,6 AM 21 Jun - 6 AM 22 Jun,2018-06-21T06:00:00+08:00,2018-06-22T06:00:00+08:00,33.0,25.0,Midday to 6 pm 21 Jun,2018-06-21T12:00:00+08:00,2018-06-21T18:00:00+08:00,Cloudy,CL,Thundery Showers,TL,Cloudy,CL,Cloudy,CL,Thundery Showers,TL
2018-06-21,2018-06-21T05:40:00+08:00,2018-06-21T06:06:18+08:00,10.0,5.0,VARIABLE,Thundery Showers,TL,90.0,60.0,6 AM 21 Jun - 6 AM 22 Jun,2018-06-21T06:00:00+08:00,2018-06-22T06:00:00+08:00,33.0,25.0,6 pm 21 Jun to 6 am 22 Jun,2018-06-21T18:00:00+08:00,2018-06-22T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2018-06-21,2018-06-21T08:19:00+08:00,2018-06-21T08:51:15+08:00,10.0,5.0,VARIABLE,Thundery Showers,TL,90.0,60.0,6 AM 21 Jun - 6 AM 22 Jun,2018-06-21T06:00:00+08:00,2018-06-22T06:00:00+08:00,33.0,25.0,6 am to Midday 21 Jun,2018-06-21T06:00:00+08:00,2018-06-21T12:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2018-06-21,2018-06-21T08:19:00+08:00,2018-06-21T08:51:15+08:00,10.0,5.0,VARIABLE,Thundery Showers,TL,90.0,60.0,6 AM 21 Jun - 6 AM 22 Jun,2018-06-21T06:00:00+08:00,2018-06-22T06:00:00+08:00,33.0,25.0,Midday to 6 pm 21 Jun,2018-06-21T12:00:00+08:00,2018-06-21T18:00:00+08:00,Partly Cloudy (Day),PC,Thundery Showers,TL,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Thundery Showers,TL
2018-06-21,2018-06-21T08:19:00+08:00,2018-06-21T08:51:15+08:00,10.0,5.0,VARIABLE,Thundery Showers,TL,90.0,60.0,6 AM 21 Jun - 6 AM 22 Jun,2018-06-21T06:00:00+08:00,2018-06-22T06:00:00+08:00,33.0,25.0,6 pm 21 Jun to 6 am 22 Jun,2018-06-21T18:00:00+08:00,2018-06-22T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2018-06-21,2018-06-21T12:04:00+08:00,2018-06-21T12:36:17+08:00,10.0,5.0,VARIABLE,Thundery Showers,TL,90.0,60.0,12 PM 21 Jun - 12 PM 22 Jun,2018-06-21T12:00:00+08:00,2018-06-22T12:00:00+08:00,33.0,25.0,Midday to 6 pm 21 Jun,2018-06-21T12:00:00+08:00,2018-06-21T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Thundery Showers,TL
2018-06-21,2018-06-21T12:04:00+08:00,2018-06-21T12:36:17+08:00,10.0,5.0,VARIABLE,Thundery Showers,TL,90.0,60.0,12 PM 21 Jun - 12 PM 22 Jun,2018-06-21T12:00:00+08:00,2018-06-22T12:00:00+08:00,33.0,25.0,6 pm 21 Jun to 6 am 22 Jun,2018-06-21T18:00:00+08:00,2018-06-22T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2018-06-21,2018-06-21T12:04:00+08:00,2018-06-21T12:36:17+08:00,10.0,5.0,VARIABLE,Thundery Showers,TL,90.0,60.0,12 PM 21 Jun - 12 PM 22 Jun,2018-06-21T12:00:00+08:00,2018-06-22T12:00:00+08:00,33.0,25.0,6 am to Midday 22 Jun,2018-06-22T06:00:00+08:00,2018-06-22T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2018-06-21,2018-06-21T14:28:00+08:00,2018-06-21T15:21:15+08:00,10.0,5.0,SSE,Thundery Showers,TL,90.0,60.0,12 PM 21 Jun - 12 PM 22 Jun,2018-06-21T12:00:00+08:00,2018-06-22T12:00:00+08:00,33.0,25.0,Midday to 6 pm 21 Jun,2018-06-21T12:00:00+08:00,2018-06-21T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-06-21,2018-06-21T14:28:00+08:00,2018-06-21T15:21:15+08:00,10.0,5.0,SSE,Thundery Showers,TL,90.0,60.0,12 PM 21 Jun - 12 PM 22 Jun,2018-06-21T12:00:00+08:00,2018-06-22T12:00:00+08:00,33.0,25.0,6 pm 21 Jun to 6 am 22 Jun,2018-06-21T18:00:00+08:00,2018-06-22T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2018-06-21,2018-06-21T14:28:00+08:00,2018-06-21T15:21:15+08:00,10.0,5.0,SSE,Thundery Showers,TL,90.0,60.0,12 PM 21 Jun - 12 PM 22 Jun,2018-06-21T12:00:00+08:00,2018-06-22T12:00:00+08:00,33.0,25.0,6 am to Midday 22 Jun,2018-06-22T06:00:00+08:00,2018-06-22T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2018-06-21,2018-06-21T17:32:00+08:00,2018-06-21T18:06:14+08:00,10.0,5.0,SE,Thundery Showers,TL,95.0,60.0,6 PM 21 Jun - 6 PM 22 Jun,2018-06-21T18:00:00+08:00,2018-06-22T18:00:00+08:00,33.0,25.0,6 pm 21 Jun to 6 am 22 Jun,2018-06-21T18:00:00+08:00,2018-06-22T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2018-06-21,2018-06-21T17:32:00+08:00,2018-06-21T18:06:14+08:00,10.0,5.0,SE,Thundery Showers,TL,95.0,60.0,6 PM 21 Jun - 6 PM 22 Jun,2018-06-21T18:00:00+08:00,2018-06-22T18:00:00+08:00,33.0,25.0,6 am to Midday 22 Jun,2018-06-22T06:00:00+08:00,2018-06-22T12:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-06-21,2018-06-21T17:32:00+08:00,2018-06-21T18:06:14+08:00,10.0,5.0,SE,Thundery Showers,TL,95.0,60.0,6 PM 21 Jun - 6 PM 22 Jun,2018-06-21T18:00:00+08:00,2018-06-22T18:00:00+08:00,33.0,25.0,Midday to 6 pm 22 Jun,2018-06-22T12:00:00+08:00,2018-06-22T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-06-21,2018-06-21T20:53:00+08:00,2018-06-21T21:51:15+08:00,10.0,5.0,SE,Thundery Showers,TL,95.0,60.0,6 PM 21 Jun - 6 PM 22 Jun,2018-06-21T18:00:00+08:00,2018-06-22T18:00:00+08:00,33.0,25.0,6 pm 21 Jun to 6 am 22 Jun,2018-06-21T18:00:00+08:00,2018-06-22T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2018-06-21,2018-06-21T20:53:00+08:00,2018-06-21T21:51:15+08:00,10.0,5.0,SE,Thundery Showers,TL,95.0,60.0,6 PM 21 Jun - 6 PM 22 Jun,2018-06-21T18:00:00+08:00,2018-06-22T18:00:00+08:00,33.0,25.0,6 am to Midday 22 Jun,2018-06-22T06:00:00+08:00,2018-06-22T12:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-06-21,2018-06-21T20:53:00+08:00,2018-06-21T21:51:15+08:00,10.0,5.0,SE,Thundery Showers,TL,95.0,60.0,6 PM 21 Jun - 6 PM 22 Jun,2018-06-21T18:00:00+08:00,2018-06-22T18:00:00+08:00,33.0,25.0,Midday to 6 pm 22 Jun,2018-06-22T12:00:00+08:00,2018-06-22T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-06-21,2018-06-21T23:07:00+08:00,2018-06-22T00:06:14+08:00,10.0,5.0,SE,Thundery Showers,TL,95.0,55.0,12 AM 22 Jun - 12 AM 22 Jun,2018-06-22T00:00:00+08:00,2018-06-22T00:00:00+08:00,33.0,25.0,Midnight to 6 am 22 Jun,2018-06-22T00:00:00+08:00,2018-06-22T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2018-06-21,2018-06-21T23:07:00+08:00,2018-06-22T00:06:14+08:00,10.0,5.0,SE,Thundery Showers,TL,95.0,55.0,12 AM 22 Jun - 12 AM 22 Jun,2018-06-22T00:00:00+08:00,2018-06-22T00:00:00+08:00,33.0,25.0,6 am to Midday 22 Jun,2018-06-22T06:00:00+08:00,2018-06-22T12:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-06-21,2018-06-21T23:07:00+08:00,2018-06-22T00:06:14+08:00,10.0,5.0,SE,Thundery Showers,TL,95.0,55.0,12 AM 22 Jun - 12 AM 22 Jun,2018-06-22T00:00:00+08:00,2018-06-22T00:00:00+08:00,33.0,25.0,Midday to 6 pm 22 Jun,2018-06-22T12:00:00+08:00,2018-06-22T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-06-21,2018-06-21T23:07:00+08:00,2018-06-22T00:06:14+08:00,10.0,5.0,SE,Thundery Showers,TL,95.0,55.0,12 AM 22 Jun - 12 AM 22 Jun,2018-06-22T00:00:00+08:00,2018-06-22T00:00:00+08:00,33.0,25.0,6 pm to Midnight 22 Jun,2018-06-22T18:00:00+08:00,2018-06-23T00:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2018-06-22,2018-06-22T05:35:00+08:00,2018-06-22T06:36:15+08:00,10.0,5.0,SE,Thundery Showers,TL,95.0,55.0,6 AM 22 Jun - 6 AM 23 Jun,2018-06-22T06:00:00+08:00,2018-06-23T06:00:00+08:00,33.0,25.0,6 am to Midday 22 Jun,2018-06-22T06:00:00+08:00,2018-06-22T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2018-06-22,2018-06-22T05:35:00+08:00,2018-06-22T06:36:15+08:00,10.0,5.0,SE,Thundery Showers,TL,95.0,55.0,6 AM 22 Jun - 6 AM 23 Jun,2018-06-22T06:00:00+08:00,2018-06-23T06:00:00+08:00,33.0,25.0,Midday to 6 pm 22 Jun,2018-06-22T12:00:00+08:00,2018-06-22T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-06-22,2018-06-22T05:35:00+08:00,2018-06-22T06:36:15+08:00,10.0,5.0,SE,Thundery Showers,TL,95.0,55.0,6 AM 22 Jun - 6 AM 23 Jun,2018-06-22T06:00:00+08:00,2018-06-23T06:00:00+08:00,33.0,25.0,6 pm 22 Jun to 6 am 23 Jun,2018-06-22T18:00:00+08:00,2018-06-23T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2018-06-22,2018-06-22T08:08:00+08:00,2018-06-22T08:21:14+08:00,10.0,5.0,SE,Thundery Showers,TL,95.0,55.0,6 AM 22 Jun - 6 AM 23 Jun,2018-06-22T06:00:00+08:00,2018-06-23T06:00:00+08:00,33.0,25.0,6 am to Midday 22 Jun,2018-06-22T06:00:00+08:00,2018-06-22T12:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-06-22,2018-06-22T08:08:00+08:00,2018-06-22T08:21:14+08:00,10.0,5.0,SE,Thundery Showers,TL,95.0,55.0,6 AM 22 Jun - 6 AM 23 Jun,2018-06-22T06:00:00+08:00,2018-06-23T06:00:00+08:00,33.0,25.0,Midday to 6 pm 22 Jun,2018-06-22T12:00:00+08:00,2018-06-22T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-06-22,2018-06-22T08:08:00+08:00,2018-06-22T08:21:14+08:00,10.0,5.0,SE,Thundery Showers,TL,95.0,55.0,6 AM 22 Jun - 6 AM 23 Jun,2018-06-22T06:00:00+08:00,2018-06-23T06:00:00+08:00,33.0,25.0,6 pm 22 Jun to 6 am 23 Jun,2018-06-22T18:00:00+08:00,2018-06-23T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2018-06-22,2018-06-22T11:33:00+08:00,2018-06-22T12:21:15+08:00,10.0,5.0,SE,Thundery Showers,TL,95.0,55.0,12 PM 22 Jun - 12 PM 23 Jun,2018-06-22T12:00:00+08:00,2018-06-23T12:00:00+08:00,33.0,25.0,Midday to 6 pm 22 Jun,2018-06-22T12:00:00+08:00,2018-06-22T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-06-22,2018-06-22T11:33:00+08:00,2018-06-22T12:21:15+08:00,10.0,5.0,SE,Thundery Showers,TL,95.0,55.0,12 PM 22 Jun - 12 PM 23 Jun,2018-06-22T12:00:00+08:00,2018-06-23T12:00:00+08:00,33.0,25.0,6 pm 22 Jun to 6 am 23 Jun,2018-06-22T18:00:00+08:00,2018-06-23T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2018-06-22,2018-06-22T11:33:00+08:00,2018-06-22T12:21:15+08:00,10.0,5.0,SE,Thundery Showers,TL,95.0,55.0,12 PM 22 Jun - 12 PM 23 Jun,2018-06-22T12:00:00+08:00,2018-06-23T12:00:00+08:00,33.0,25.0,6 am to Midday 23 Jun,2018-06-23T06:00:00+08:00,2018-06-23T12:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-06-22,2018-06-22T14:32:00+08:00,2018-06-22T15:06:15+08:00,10.0,5.0,SE,Thundery Showers,TL,95.0,55.0,12 PM 22 Jun - 12 PM 23 Jun,2018-06-22T12:00:00+08:00,2018-06-23T12:00:00+08:00,33.0,25.0,Midday to 6 pm 22 Jun,2018-06-22T12:00:00+08:00,2018-06-22T18:00:00+08:00,Partly Cloudy (Day),PC,Thundery Showers,TL,Thundery Showers,TL,Partly Cloudy (Day),PC,Thundery Showers,TL
